Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Unit_Price,Cost_Price,Revenue,Cost,Profit,Profit_Margin
ITEM0034756,ORD010344,PROD0075,2,0.15,107.23,61.59,182.29,123.18,59.11,0.3243
ITEM0034757,ORD014382,PROD0197,4,0.05,110.11,67.58,418.42,270.32,148.1,0.3539
ITEM0034758,ORD019558,PROD0175,5,0.0,54.14,42.82,270.7,214.1,56.6,0.2091
ITEM0034759,ORD006824,PROD0110,1,0.05,60.51,46.69,57.48,46.69,10.79,0.1878
ITEM0034760,ORD007817,PROD0105,4,0.2,94.39,65.45,302.05,261.8,40.25,0.1333
ITEM0034761,ORD016547,PROD0084,5,0.05,50.0,26.17,237.5,130.85,106.65,0.4491
ITEM0034762,ORD003235,PROD0168,3,0.1,186.6,96.37,503.82,289.11,214.71,0.4262
ITEM0034763,ORD002868,PROD0075,2,0.2,107.23,61.59,171.57,123.18,48.39,0.282
ITEM0034764,ORD010034,PROD0146,1,0.0,50.0,38.15,50.0,38.15,11.85,0.237
ITEM0034765,ORD015114,PROD0099,1,0.0,50.0,32.49,50.0,32.49,17.51,0.3502
ITEM0034766,ORD000466,PROD0141,3,0.1,152.83,88.6,412.64,265.8,146.84,0.3559
ITEM0034767,ORD018451,PROD0165,2,0.0,50.0,38.09,100.0,76.18,23.82,0.2382
ITEM0034768,ORD016714,PROD0073,3,0.05,80.71,55.87,230.02,167.61,62.41,0.2713
ITEM0034769,ORD015348,PROD0035,2,0.0,50.0,25.85,100.0,51.7,48.3,0.483
ITEM0034770,ORD003078,PROD0004,1,0.3,88.05,44.87,61.63,44.87,16.76,0.272
ITEM0034771,ORD016295,PROD0179,3,0.2,128.35,98.71,308.04,296.13,11.91,0.0387
ITEM0034772,ORD018408,PROD0185,1,0.1,50.0,30.06,45.0,30.06,14.94,0.332
ITEM0034773,ORD015003,PROD0053,6,0.1,114.22,88.86,616.79,533.16,83.63,0.1356
ITEM0034774,ORD004243,PROD0039,2,0.1,145.43,104.53,261.77,209.06,52.71,0.2014
ITEM0034775,ORD007463,PROD0175,2,0.05,54.14,42.82,102.87,85.64,17.23,0.1675
ITEM0034776,ORD001780,PROD0059,1,0.05,90.74,69.09,86.2,69.09,17.11,0.1985
ITEM0034777,ORD017052,PROD0009,3,0.1,59.78,43.96,161.41,131.88,29.53,0.1829
ITEM0034778,ORD007550,PROD0195,2,0.05,50.0,36.29,95.0,72.58,22.42,0.236
ITEM0034779,ORD002943,PROD0152,2,0.1,206.91,163.67,372.44,327.34,45.1,0.1211
ITEM0034780,ORD015757,PROD0034,2,0.05,50.0,28.03,95.0,56.06,38.94,0.4099
ITEM0034781,ORD009000,PROD0013,6,0.1,114.05,62.92,615.87,377.52,238.35,0.387
ITEM0034782,ORD001854,PROD0157,1,0.0,328.74,269.33,328.74,269.33,59.41,0.1807
ITEM0034783,ORD005197,PROD0018,2,0.0,60.46,33.1,120.92,66.2,54.72,0.4525
ITEM0034784,ORD000190,PROD0087,2,0.25,50.93,25.51,76.4,51.02,25.37,0.3322
ITEM0034785,ORD013674,PROD0176,1,0.2,242.96,158.33,194.37,158.33,36.04,0.1854
ITEM0034786,ORD018958,PROD0067,6,0.15,67.01,47.53,341.75,285.18,56.57,0.1655
ITEM0034787,ORD007758,PROD0068,3,0.25,50.0,40.85,112.5,122.55,-10.05,-0.0893
ITEM0034788,ORD014371,PROD0005,2,0.2,50.0,32.02,80.0,64.04,15.96,0.1995
ITEM0034789,ORD018617,PROD0166,3,0.1,50.0,25.37,135.0,76.11,58.89,0.4362
ITEM0034790,ORD014001,PROD0108,5,0.05,50.0,27.71,237.5,138.55,98.95,0.4166
ITEM0034791,ORD018912,PROD0094,2,0.0,84.6,54.22,169.2,108.44,60.76,0.3591
ITEM0034792,ORD015662,PROD0102,1,0.1,92.61,56.5,83.35,56.5,26.85,0.3221
ITEM0034793,ORD001671,PROD0127,2,0.15,50.0,27.26,85.0,54.52,30.48,0.3586
ITEM0034794,ORD008428,PROD0078,2,0.15,50.0,29.16,85.0,58.32,26.68,0.3139
ITEM0034795,ORD007904,PROD0055,2,0.05,50.0,32.89,95.0,65.78,29.22,0.3076
ITEM0034796,ORD010191,PROD0038,3,0.15,242.25,132.52,617.74,397.56,220.18,0.3564
ITEM0034797,ORD000042,PROD0116,6,0.15,180.36,136.28,919.84,817.68,102.16,0.1111
ITEM0034798,ORD008905,PROD0061,2,0.1,69.3,43.84,124.74,87.68,37.06,0.2971
ITEM0034799,ORD008357,PROD0088,2,0.1,50.0,36.9,90.0,73.8,16.2,0.18
ITEM0034800,ORD015049,PROD0105,3,0.1,94.39,65.45,254.85,196.35,58.5,0.2296
ITEM0034801,ORD018978,PROD0079,3,0.2,50.0,28.66,120.0,85.98,34.02,0.2835
ITEM0034802,ORD011162,PROD0110,2,0.05,60.51,46.69,114.97,93.38,21.59,0.1878
ITEM0034803,ORD009125,PROD0082,4,0.1,632.1,504.74,2275.56,2018.96,256.6,0.1128
ITEM0034804,ORD016611,PROD0051,1,0.1,73.58,45.58,66.22,45.58,20.64,0.3117
ITEM0034805,ORD008782,PROD0150,2,0.15,50.0,33.45,85.0,66.9,18.1,0.2129
ITEM0034806,ORD015041,PROD0045,1,0.1,50.0,33.6,45.0,33.6,11.4,0.2533
ITEM0034807,ORD000214,PROD0058,1,0.05,50.0,34.87,47.5,34.87,12.63,0.2659
ITEM0034808,ORD006131,PROD0122,4,0.05,58.13,30.93,220.89,123.72,97.17,0.4399
ITEM0034809,ORD010802,PROD0037,4,0.0,50.0,32.44,200.0,129.76,70.24,0.3512
ITEM0034810,ORD010153,PROD0112,1,0.0,93.66,64.72,93.66,64.72,28.94,0.309
ITEM0034811,ORD001601,PROD0025,4,0.05,62.09,45.3,235.94,181.2,54.74,0.232
ITEM0034812,ORD000882,PROD0200,5,0.15,50.0,30.45,212.5,152.25,60.25,0.2835
ITEM0034813,ORD016056,PROD0113,2,0.05,92.79,52.66,176.3,105.32,70.98,0.4026
ITEM0034814,ORD017229,PROD0174,1,0.1,71.55,43.13,64.4,43.13,21.26,0.3302
ITEM0034815,ORD011094,PROD0052,1,0.2,50.0,25.63,40.0,25.63,14.37,0.3592
ITEM0034816,ORD018101,PROD0045,2,0.05,50.0,33.6,95.0,67.2,27.8,0.2926
ITEM0034817,ORD014965,PROD0029,2,0.05,62.56,50.25,118.86,100.5,18.36,0.1545
ITEM0034818,ORD005103,PROD0179,1,0.0,128.35,98.71,128.35,98.71,29.64,0.2309
ITEM0034819,ORD017740,PROD0052,2,0.1,50.0,25.63,90.0,51.26,38.74,0.4304
ITEM0034820,ORD012612,PROD0129,2,0.05,134.68,110.08,255.89,220.16,35.73,0.1396
ITEM0034821,ORD002229,PROD0027,2,0.05,55.97,35.48,106.34,70.96,35.38,0.3327
ITEM0034822,ORD001320,PROD0066,3,0.1,72.77,37.04,196.48,111.12,85.36,0.4344
ITEM0034823,ORD010662,PROD0094,5,0.05,84.6,54.22,401.85,271.1,130.75,0.3254
ITEM0034824,ORD002519,PROD0080,2,0.0,50.0,38.77,100.0,77.54,22.46,0.2246
ITEM0034825,ORD006661,PROD0033,1,0.15,50.0,27.08,42.5,27.08,15.42,0.3628
ITEM0034826,ORD016989,PROD0182,3,0.05,104.37,64.95,297.45,194.85,102.6,0.3449
ITEM0034827,ORD013389,PROD0134,2,0.1,115.97,84.08,208.75,168.16,40.59,0.1944
ITEM0034828,ORD008151,PROD0066,3,0.1,72.77,37.04,196.48,111.12,85.36,0.4344
ITEM0034829,ORD010748,PROD0017,2,0.05,50.0,30.6,95.0,61.2,33.8,0.3558
ITEM0034830,ORD008286,PROD0188,2,0.15,50.0,32.31,85.0,64.62,20.38,0.2398
ITEM0034831,ORD013190,PROD0023,2,0.15,92.48,70.69,157.22,141.38,15.84,0.1007
ITEM0034832,ORD002376,PROD0019,1,0.0,50.0,26.99,50.0,26.99,23.01,0.4602
ITEM0034833,ORD002516,PROD0045,2,0.2,50.0,33.6,80.0,67.2,12.8,0.16
ITEM0034834,ORD008923,PROD0017,1,0.05,50.0,30.6,47.5,30.6,16.9,0.3558
ITEM0034835,ORD009167,PROD0045,1,0.15,50.0,33.6,42.5,33.6,8.9,0.2094
ITEM0034836,ORD001857,PROD0110,1,0.15,60.51,46.69,51.43,46.69,4.74,0.0922
ITEM0034837,ORD001228,PROD0197,2,0.15,110.11,67.58,187.19,135.16,52.03,0.2779
ITEM0034838,ORD015533,PROD0169,6,0.15,163.46,127.47,833.65,764.82,68.83,0.0826
ITEM0034839,ORD013023,PROD0044,1,0.0,61.74,36.8,61.74,36.8,24.94,0.404
ITEM0034840,ORD018597,PROD0114,1,0.3,110.74,75.02,77.52,75.02,2.5,0.0322
ITEM0034841,ORD018336,PROD0177,1,0.25,60.05,42.86,45.04,42.86,2.18,0.0483
ITEM0034842,ORD017506,PROD0190,1,0.1,50.0,29.21,45.0,29.21,15.79,0.3509
ITEM0034843,ORD015424,PROD0187,1,0.3,50.0,38.83,35.0,38.83,-3.83,-0.1094
ITEM0034844,ORD018342,PROD0025,1,0.15,62.09,45.3,52.78,45.3,7.48,0.1417
ITEM0034845,ORD012827,PROD0101,2,0.0,50.0,25.39,100.0,50.78,49.22,0.4922
ITEM0034846,ORD006697,PROD0034,2,0.15,50.0,28.03,85.0,56.06,28.94,0.3405
ITEM0034847,ORD018930,PROD0160,4,0.05,426.79,220.08,1621.8,880.32,741.48,0.4572
ITEM0034848,ORD014357,PROD0011,1,0.0,50.0,39.39,50.0,39.39,10.61,0.2122
ITEM0034849,ORD018366,PROD0107,4,0.05,51.05,30.21,193.99,120.84,73.15,0.3771
ITEM0034850,ORD002570,PROD0182,2,0.05,104.37,64.95,198.3,129.9,68.4,0.3449
ITEM0034851,ORD015760,PROD0067,4,0.15,67.01,47.53,227.83,190.12,37.71,0.1655
ITEM0034852,ORD018141,PROD0114,1,0.0,110.74,75.02,110.74,75.02,35.72,0.3226
ITEM0034853,ORD000863,PROD0002,4,0.05,56.06,28.74,213.03,114.96,98.07,0.4604
ITEM0034854,ORD006276,PROD0015,1,0.1,102.68,79.73,92.41,79.73,12.68,0.1372
ITEM0034855,ORD018078,PROD0123,1,0.0,50.0,26.96,50.0,26.96,23.04,0.4608
ITEM0034856,ORD017959,PROD0157,1,0.1,328.74,269.33,295.87,269.33,26.54,0.0897
ITEM0034857,ORD017901,PROD0077,1,0.0,62.38,33.13,62.38,33.13,29.25,0.4689
ITEM0034858,ORD003574,PROD0021,2,0.15,105.02,61.73,178.53,123.46,55.07,0.3085
ITEM0034859,ORD013210,PROD0020,3,0.25,128.34,64.99,288.76,194.97,93.8,0.3248
ITEM0034860,ORD009045,PROD0150,2,0.1,50.0,33.45,90.0,66.9,23.1,0.2567
ITEM0034861,ORD000478,PROD0093,1,0.0,50.0,34.31,50.0,34.31,15.69,0.3138
ITEM0034862,ORD013829,PROD0176,1,0.1,242.96,158.33,218.66,158.33,60.33,0.2759
ITEM0034863,ORD008785,PROD0175,2,0.0,54.14,42.82,108.28,85.64,22.64,0.2091
ITEM0034864,ORD004720,PROD0110,3,0.25,60.51,46.69,136.15,140.07,-3.92,-0.0288
ITEM0034865,ORD014431,PROD0027,2,0.1,55.97,35.48,100.75,70.96,29.79,0.2957
ITEM0034866,ORD006725,PROD0033,3,0.05,50.0,27.08,142.5,81.24,61.26,0.4299
ITEM0034867,ORD001164,PROD0191,1,0.0,53.71,31.35,53.71,31.35,22.36,0.4163
ITEM0034868,ORD007575,PROD0117,1,0.15,64.18,38.73,54.55,38.73,15.82,0.29
ITEM0034869,ORD019102,PROD0200,5,0.15,50.0,30.45,212.5,152.25,60.25,0.2835
ITEM0034870,ORD018023,PROD0179,1,0.1,128.35,98.71,115.52,98.71,16.81,0.1455
ITEM0034871,ORD001547,PROD0049,2,0.05,50.0,36.9,95.0,73.8,21.2,0.2232
ITEM0034872,ORD013158,PROD0004,2,0.1,88.05,44.87,158.49,89.74,68.75,0.4338
ITEM0034873,ORD014899,PROD0113,2,0.15,92.79,52.66,157.74,105.32,52.42,0.3323
ITEM0034874,ORD019056,PROD0179,2,0.0,128.35,98.71,256.7,197.42,59.28,0.2309
ITEM0034875,ORD012693,PROD0118,2,0.05,277.1,170.43,526.49,340.86,185.63,0.3526
ITEM0034876,ORD018331,PROD0027,1,0.2,55.97,35.48,44.78,35.48,9.3,0.2076
ITEM0034877,ORD004810,PROD0059,1,0.05,90.74,69.09,86.2,69.09,17.11,0.1985
ITEM0034878,ORD009648,PROD0051,1,0.0,73.58,45.58,73.58,45.58,28.0,0.3805
ITEM0034879,ORD009773,PROD0131,1,0.05,50.0,30.69,47.5,30.69,16.81,0.3539
ITEM0034880,ORD015269,PROD0081,2,0.1,54.53,33.12,98.15,66.24,31.91,0.3251
ITEM0034881,ORD011436,PROD0132,2,0.15,50.0,38.76,85.0,77.52,7.48,0.088
ITEM0034882,ORD007236,PROD0008,2,0.05,78.39,39.25,148.94,78.5,70.44,0.4729
ITEM0034883,ORD005015,PROD0045,6,0.05,50.0,33.6,285.0,201.6,83.4,0.2926
ITEM0034884,ORD015026,PROD0163,1,0.0,62.95,44.91,62.95,44.91,18.04,0.2866
ITEM0034885,ORD006151,PROD0090,2,0.0,50.0,39.53,100.0,79.06,20.94,0.2094
ITEM0034886,ORD003910,PROD0053,2,0.3,114.22,88.86,159.91,177.72,-17.81,-0.1114
ITEM0034887,ORD006373,PROD0039,2,0.0,145.43,104.53,290.86,209.06,81.8,0.2812
ITEM0034888,ORD019713,PROD0105,2,0.15,94.39,65.45,160.46,130.9,29.56,0.1842
ITEM0034889,ORD009484,PROD0034,2,0.05,50.0,28.03,95.0,56.06,38.94,0.4099
ITEM0034890,ORD016544,PROD0083,4,0.0,140.64,74.78,562.56,299.12,263.44,0.4683
ITEM0034891,ORD003290,PROD0151,1,0.1,298.38,204.27,268.54,204.27,64.27,0.2393
ITEM0034892,ORD012138,PROD0056,3,0.1,135.33,86.25,365.39,258.75,106.64,0.2919
ITEM0034893,ORD005833,PROD0143,3,0.1,219.55,139.82,592.79,419.46,173.33,0.2924
ITEM0034894,ORD014838,PROD0140,3,0.15,182.31,100.15,464.89,300.45,164.44,0.3537
ITEM0034895,ORD016531,PROD0190,5,0.05,50.0,29.21,237.5,146.05,91.45,0.3851
ITEM0034896,ORD019751,PROD0092,4,0.0,72.3,36.65,289.2,146.6,142.6,0.4931
ITEM0034897,ORD013967,PROD0108,1,0.1,50.0,27.71,45.0,27.71,17.29,0.3842
ITEM0034898,ORD016779,PROD0078,2,0.1,50.0,29.16,90.0,58.32,31.68,0.352
ITEM0034899,ORD003233,PROD0013,3,0.05,114.05,62.92,325.04,188.76,136.28,0.4193
ITEM0034900,ORD019250,PROD0105,2,0.05,94.39,65.45,179.34,130.9,48.44,0.2701
ITEM0034901,ORD014233,PROD0100,1,0.1,85.81,52.2,77.23,52.2,25.03,0.3241
ITEM0034902,ORD003649,PROD0156,1,0.1,123.92,95.19,111.53,95.19,16.34,0.1465
ITEM0034903,ORD006998,PROD0190,1,0.15,50.0,29.21,42.5,29.21,13.29,0.3127
ITEM0034904,ORD002204,PROD0165,3,0.0,50.0,38.09,150.0,114.27,35.73,0.2382
ITEM0034905,ORD002315,PROD0058,2,0.15,50.0,34.87,85.0,69.74,15.26,0.1795
ITEM0034906,ORD003763,PROD0101,1,0.05,50.0,25.39,47.5,25.39,22.11,0.4655
ITEM0034907,ORD013710,PROD0104,3,0.1,117.75,66.96,317.92,200.88,117.05,0.3682
ITEM0034908,ORD001044,PROD0136,4,0.05,50.0,38.39,190.0,153.56,36.44,0.1918
ITEM0034909,ORD003917,PROD0101,2,0.15,50.0,25.39,85.0,50.78,34.22,0.4026
ITEM0034910,ORD003561,PROD0178,1,0.3,77.28,51.1,54.1,51.1,3.0,0.0554
ITEM0034911,ORD016972,PROD0168,1,0.1,186.6,96.37,167.94,96.37,71.57,0.4262
ITEM0034912,ORD003171,PROD0191,1,0.15,53.71,31.35,45.65,31.35,14.3,0.3133
ITEM0034913,ORD019090,PROD0042,1,0.0,50.0,40.33,50.0,40.33,9.67,0.1934
ITEM0034914,ORD016098,PROD0197,4,0.1,110.11,67.58,396.4,270.32,126.08,0.3181
ITEM0034915,ORD006973,PROD0033,3,0.25,50.0,27.08,112.5,81.24,31.26,0.2779
ITEM0034916,ORD002485,PROD0185,3,0.1,50.0,30.06,135.0,90.18,44.82,0.332
ITEM0034917,ORD011097,PROD0161,2,0.05,70.13,57.38,133.25,114.76,18.49,0.1387
ITEM0034918,ORD011226,PROD0090,1,0.05,50.0,39.53,47.5,39.53,7.97,0.1678
ITEM0034919,ORD009978,PROD0003,1,0.15,117.9,89.08,100.22,89.08,11.14,0.1111
ITEM0034920,ORD013315,PROD0108,1,0.0,50.0,27.71,50.0,27.71,22.29,0.4458
ITEM0034921,ORD005096,PROD0146,5,0.1,50.0,38.15,225.0,190.75,34.25,0.1522
ITEM0034922,ORD000219,PROD0146,4,0.0,50.0,38.15,200.0,152.6,47.4,0.237
ITEM0034923,ORD019542,PROD0031,2,0.05,67.69,40.86,128.61,81.72,46.89,0.3646
ITEM0034924,ORD008380,PROD0038,1,0.0,242.25,132.52,242.25,132.52,109.73,0.453
ITEM0034925,ORD017087,PROD0043,3,0.15,50.0,29.9,127.5,89.7,37.8,0.2965
ITEM0034926,ORD017448,PROD0077,1,0.0,62.38,33.13,62.38,33.13,29.25,0.4689
ITEM0034927,ORD016876,PROD0151,2,0.0,298.38,204.27,596.76,408.54,188.22,0.3154
ITEM0034928,ORD004560,PROD0117,2,0.05,64.18,38.73,121.94,77.46,44.48,0.3648
ITEM0034929,ORD011844,PROD0070,2,0.1,50.0,30.72,90.0,61.44,28.56,0.3173
ITEM0034930,ORD015714,PROD0143,1,0.0,219.55,139.82,219.55,139.82,79.73,0.3632
ITEM0034931,ORD005704,PROD0172,1,0.05,50.0,37.17,47.5,37.17,10.33,0.2175
ITEM0034932,ORD019127,PROD0041,4,0.0,143.7,71.87,574.8,287.48,287.32,0.4999
ITEM0034933,ORD017761,PROD0146,2,0.25,50.0,38.15,75.0,76.3,-1.3,-0.0173
ITEM0034934,ORD013966,PROD0074,3,0.05,50.0,37.11,142.5,111.33,31.17,0.2187
ITEM0034935,ORD007611,PROD0159,1,0.05,93.32,51.69,88.65,51.69,36.96,0.4169
ITEM0034936,ORD002215,PROD0184,6,0.0,118.93,72.66,713.58,435.96,277.62,0.3891
ITEM0034937,ORD016011,PROD0020,4,0.1,128.34,64.99,462.02,259.96,202.06,0.4373
ITEM0034938,ORD008188,PROD0196,1,0.25,53.91,37.86,40.43,37.86,2.57,0.0636
ITEM0034939,ORD007060,PROD0168,2,0.15,186.6,96.37,317.22,192.74,124.48,0.3924
ITEM0034940,ORD009793,PROD0156,2,0.05,123.92,95.19,235.45,190.38,45.07,0.1914
ITEM0034941,ORD013668,PROD0125,3,0.15,315.84,254.61,805.39,763.83,41.56,0.0516
ITEM0034942,ORD012206,PROD0022,2,0.1,59.22,31.23,106.6,62.46,44.14,0.414
ITEM0034943,ORD011920,PROD0154,1,0.2,111.78,76.73,89.42,76.73,12.69,0.142
ITEM0034944,ORD008237,PROD0047,1,0.1,99.01,67.69,89.11,67.69,21.42,0.2404
ITEM0034945,ORD014718,PROD0109,4,0.05,234.39,153.57,890.68,614.28,276.4,0.3103
ITEM0034946,ORD002774,PROD0150,1,0.2,50.0,33.45,40.0,33.45,6.55,0.1637
ITEM0034947,ORD006810,PROD0163,5,0.2,62.95,44.91,251.8,224.55,27.25,0.1082
ITEM0034948,ORD007611,PROD0193,3,0.25,50.0,28.62,112.5,85.86,26.64,0.2368
ITEM0034949,ORD009566,PROD0092,1,0.1,72.3,36.65,65.07,36.65,28.42,0.4368
ITEM0034950,ORD016887,PROD0061,3,0.2,69.3,43.84,166.32,131.52,34.8,0.2092
ITEM0034951,ORD011868,PROD0106,4,0.15,87.77,64.35,298.42,257.4,41.02,0.1375
ITEM0034952,ORD000049,PROD0077,3,0.0,62.38,33.13,187.14,99.39,87.75,0.4689
ITEM0034953,ORD004948,PROD0122,3,0.1,58.13,30.93,156.95,92.79,64.16,0.4088
ITEM0034954,ORD019547,PROD0101,4,0.2,50.0,25.39,160.0,101.56,58.44,0.3652
ITEM0034955,ORD012378,PROD0083,2,0.15,140.64,74.78,239.09,149.56,89.53,0.3745
ITEM0034956,ORD001475,PROD0016,1,0.2,96.92,64.28,77.54,64.28,13.26,0.171
ITEM0034957,ORD010777,PROD0041,1,0.1,143.7,71.87,129.33,71.87,57.46,0.4443
ITEM0034958,ORD001413,PROD0170,5,0.0,153.91,111.94,769.55,559.7,209.85,0.2727
ITEM0034959,ORD001857,PROD0134,3,0.05,115.97,84.08,330.51,252.24,78.27,0.2368
ITEM0034960,ORD011853,PROD0081,3,0.05,54.53,33.12,155.41,99.36,56.05,0.3607
ITEM0034961,ORD009677,PROD0150,4,0.15,50.0,33.45,170.0,133.8,36.2,0.2129
ITEM0034962,ORD019690,PROD0194,1,0.1,50.49,38.74,45.44,38.74,6.7,0.1475
ITEM0034963,ORD000992,PROD0052,1,0.1,50.0,25.63,45.0,25.63,19.37,0.4304
ITEM0034964,ORD007247,PROD0035,1,0.1,50.0,25.85,45.0,25.85,19.15,0.4256
ITEM0034965,ORD012380,PROD0003,3,0.05,117.9,89.08,336.02,267.24,68.78,0.2047
ITEM0034966,ORD018327,PROD0050,3,0.1,66.83,52.44,180.44,157.32,23.12,0.1281
ITEM0034967,ORD012238,PROD0044,1,0.15,61.74,36.8,52.48,36.8,15.68,0.2988
ITEM0034968,ORD011077,PROD0032,1,0.05,65.27,42.33,62.01,42.33,19.68,0.3173
ITEM0034969,ORD013741,PROD0194,1,0.1,50.49,38.74,45.44,38.74,6.7,0.1475
ITEM0034970,ORD014389,PROD0143,2,0.2,219.55,139.82,351.28,279.64,71.64,0.2039
ITEM0034971,ORD018766,PROD0059,4,0.15,90.74,69.09,308.52,276.36,32.16,0.1042
ITEM0034972,ORD002445,PROD0004,2,0.0,88.05,44.87,176.1,89.74,86.36,0.4904
ITEM0034973,ORD007455,PROD0187,2,0.25,50.0,38.83,75.0,77.66,-2.66,-0.0355
ITEM0034974,ORD008456,PROD0113,1,0.2,92.79,52.66,74.23,52.66,21.57,0.2906
ITEM0034975,ORD016297,PROD0093,3,0.1,50.0,34.31,135.0,102.93,32.07,0.2376
ITEM0034976,ORD011136,PROD0105,3,0.3,94.39,65.45,198.22,196.35,1.87,0.0094
ITEM0034977,ORD010681,PROD0088,1,0.25,50.0,36.9,37.5,36.9,0.6,0.016
ITEM0034978,ORD019648,PROD0096,2,0.15,156.16,78.83,265.47,157.66,107.81,0.4061
ITEM0034979,ORD017563,PROD0148,2,0.1,67.87,53.94,122.17,107.88,14.29,0.1169
ITEM0034980,ORD006681,PROD0021,5,0.1,105.02,61.73,472.59,308.65,163.94,0.3469
ITEM0034981,ORD006507,PROD0074,1,0.1,50.0,37.11,45.0,37.11,7.89,0.1753
ITEM0034982,ORD008405,PROD0016,2,0.0,96.92,64.28,193.84,128.56,65.28,0.3368
ITEM0034983,ORD009314,PROD0199,5,0.0,50.0,27.73,250.0,138.65,111.35,0.4454
ITEM0034984,ORD016594,PROD0128,1,0.0,78.29,46.8,78.29,46.8,31.49,0.4022
ITEM0034985,ORD016425,PROD0024,1,0.1,134.86,95.09,121.37,95.09,26.28,0.2166
ITEM0034986,ORD017817,PROD0031,2,0.2,67.69,40.86,108.3,81.72,26.58,0.2455
ITEM0034987,ORD001740,PROD0106,4,0.0,87.77,64.35,351.08,257.4,93.68,0.2668
ITEM0034988,ORD000646,PROD0183,2,0.1,87.79,51.76,158.02,103.52,54.5,0.3449
ITEM0034989,ORD006229,PROD0055,4,0.1,50.0,32.89,180.0,131.56,48.44,0.2691
ITEM0034990,ORD004145,PROD0002,3,0.0,56.06,28.74,168.18,86.22,81.96,0.4873
ITEM0034991,ORD007572,PROD0140,2,0.0,182.31,100.15,364.62,200.3,164.32,0.4507
ITEM0034992,ORD003469,PROD0054,1,0.05,50.0,25.39,47.5,25.39,22.11,0.4655
ITEM0034993,ORD010964,PROD0108,1,0.15,50.0,27.71,42.5,27.71,14.79,0.348
ITEM0034994,ORD004177,PROD0079,6,0.0,50.0,28.66,300.0,171.96,128.04,0.4268
ITEM0034995,ORD001622,PROD0129,2,0.05,134.68,110.08,255.89,220.16,35.73,0.1396
ITEM0034996,ORD018988,PROD0020,3,0.2,128.34,64.99,308.02,194.97,113.05,0.367
ITEM0034997,ORD004750,PROD0067,2,0.1,67.01,47.53,120.62,95.06,25.56,0.2119
ITEM0034998,ORD001718,PROD0135,2,0.0,87.37,53.75,174.74,107.5,67.24,0.3848
ITEM0034999,ORD000288,PROD0112,2,0.05,93.66,64.72,177.95,129.44,48.51,0.2726
ITEM0035000,ORD006384,PROD0199,1,0.1,50.0,27.73,45.0,27.73,17.27,0.3838
ITEM0035001,ORD019348,PROD0136,2,0.0,50.0,38.39,100.0,76.78,23.22,0.2322
ITEM0035002,ORD007984,PROD0069,3,0.0,93.42,73.07,280.26,219.21,61.05,0.2178
ITEM0035003,ORD001720,PROD0195,3,0.15,50.0,36.29,127.5,108.87,18.63,0.1461
ITEM0035004,ORD013199,PROD0022,2,0.1,59.22,31.23,106.6,62.46,44.14,0.414
ITEM0035005,ORD000685,PROD0060,1,0.1,50.0,33.91,45.0,33.91,11.09,0.2464
ITEM0035006,ORD002395,PROD0002,1,0.1,56.06,28.74,50.45,28.74,21.71,0.4304
ITEM0035007,ORD002705,PROD0070,2,0.2,50.0,30.72,80.0,61.44,18.56,0.232
ITEM0035008,ORD000274,PROD0144,6,0.2,50.0,26.05,240.0,156.3,83.7,0.3487
ITEM0035009,ORD005319,PROD0027,2,0.1,55.97,35.48,100.75,70.96,29.79,0.2957
ITEM0035010,ORD014687,PROD0053,1,0.3,114.22,88.86,79.95,88.86,-8.91,-0.1114
ITEM0035011,ORD003653,PROD0115,3,0.05,50.0,29.87,142.5,89.61,52.89,0.3712
ITEM0035012,ORD011722,PROD0145,3,0.15,206.36,110.58,526.22,331.74,194.48,0.3696
ITEM0035013,ORD011359,PROD0052,3,0.1,50.0,25.63,135.0,76.89,58.11,0.4304
ITEM0035014,ORD016510,PROD0072,2,0.0,187.3,137.9,374.6,275.8,98.8,0.2637
ITEM0035015,ORD003870,PROD0040,4,0.15,50.0,30.64,170.0,122.56,47.44,0.2791
ITEM0035016,ORD015302,PROD0044,3,0.0,61.74,36.8,185.22,110.4,74.82,0.404
ITEM0035017,ORD009986,PROD0038,1,0.0,242.25,132.52,242.25,132.52,109.73,0.453
ITEM0035018,ORD010471,PROD0131,1,0.05,50.0,30.69,47.5,30.69,16.81,0.3539
ITEM0035019,ORD007314,PROD0001,1,0.05,58.57,35.68,55.64,35.68,19.96,0.3588
ITEM0035020,ORD008186,PROD0171,2,0.0,64.85,45.2,129.7,90.4,39.3,0.303
ITEM0035021,ORD004356,PROD0061,5,0.0,69.3,43.84,346.5,219.2,127.3,0.3674
ITEM0035022,ORD003505,PROD0117,3,0.0,64.18,38.73,192.54,116.19,76.35,0.3965
ITEM0035023,ORD003298,PROD0092,2,0.0,72.3,36.65,144.6,73.3,71.3,0.4931
ITEM0035024,ORD015270,PROD0076,3,0.15,72.65,53.53,185.26,160.59,24.67,0.1332
ITEM0035025,ORD019756,PROD0176,2,0.05,242.96,158.33,461.62,316.66,144.96,0.314
ITEM0035026,ORD012113,PROD0008,2,0.0,78.39,39.25,156.78,78.5,78.28,0.4993
ITEM0035027,ORD019456,PROD0181,2,0.15,90.92,55.75,154.56,111.5,43.06,0.2786
ITEM0035028,ORD019640,PROD0064,1,0.0,50.0,35.17,50.0,35.17,14.83,0.2966
